Group	Authors	Title	Practical	Article/Google	Email Sent	Email Reply	Build Results	Database Entry	Build Notes
VLDB'12	Rakesh Pimplikar, Sunita Sarawagi	Answering Table Queries on the Web using Column Keywords	Practical	-	Email sent	Replied no	-	data/vldb12new_PimplikarS12_data.txt	-
VLDB'12	Danica Porobic, Ippokratis Pandis, Miguel Branco, Pinar Tozun, Anastasia Ailamaki	OLTP on Hardware Islands	Theoretical	-	-	-	-	data/vldb12new_PorobicPBTA12_data.txt	-
VLDB'12	Lu Qin, Jeffrey Xu Yu, Lijun Chang	Diversifying Top-K Results	Practical	-	Email sent	No response	-	data/vldb12new_QinYC12_data.txt	-
VLDB'12	Mayank Sachan, Arnab Bhattacharya	Mining Statistically Significant Substrings using the Chi-Square Statistic	Practical	-	Email sent	Replied no	-	data/vldb12new_SachanB12_data.txt	-
VLDB'12	Venu Satuluri, Srinivasan Parthasarathy	Bayesian Locality Sensitive Hashing for Fast Similarity Search	Practical	Link from google	Not sent	-	Build fails	data/vldb12new_SatuluriP12_data.txt	data/vldb12new_SatuluriP12_build.txt
VLDB'12	Karl Schnaitter, Neoklis Polyzotis	Semi-Automatic Index Tuning: Keeping DBAs in the Loop	Practical	-	Email sent	Replied no	-	data/vldb12new_SchnaitterP12_data.txt	-
VLDB'12	Joachim Selke, Christoph Lofi, Wolf-Tilo Balke	Pushing the Boundaries of Crowd-enabled Databases with Query-driven Schema Expansion	Practical	-	Email sent	No response	-	data/vldb12new_SelkeLB12_data.txt	-
VLDB'12	Cheng Sheng, Nan Zhang, Yufei Tao, Xin Jin	Optimal Algorithms for Crawling a Hidden Database in the Web	Practical	-	Email sent	Replied yes	Build fails	data/vldb12new_ShengZTJ12_data.txt	data/vldb12new_ShengZTJ12_build.txt
VLDB'12	Houtan Shirani-Mehr, Farnoush Banaei-Kashani, Cyrus Shahabi	Efficient Reachability Query Evaluation in Large Spatiotemporal Contact Datasets	Practical	-	Email sent	Replied no	-	data/vldb12new_Shirani-MehrKS12_data.txt	-
VLDB'12	Arlei Silva, Wagner Meira Jr, Mohammed J. Zaki	Mining Attribute-structure Correlated Patterns in Large Attributed Graphs	Practical	Link from paper	Not sent	-	Build fails	data/vldb12new_SilvaMZ12_data.txt	data/vldb12new_SilvaMZ12_build.txt
VLDB'12	Rishabh Singh, Sumit Gulwani	Learning Semantic String Transformations from Examples	Practical	-	Email sent	Replied no	-	data/vldb12new_SinghG12_data.txt	-
VLDB'12	Benjamin Sowell, Wojciech Golab, Mehul A. Shah	Minuet: A Scalable Distributed Multiversion B-Tree	Practical	-	Email sent	Replied no	-	data/vldb12new_SowellGS12_data.txt	-
VLDB'12	Zhao Sun, Hongzhi Wang, Haixun Wang, Bin Shao, Jianzhong Li	Efficient Subgraph Matching on Billion Node Graphs	Practical	-	Email sent	Replied no	-	data/vldb12new_SunWWSL12_data.txt	-
VLDB'12	Jaroslaw Szlichta, Parke Godfrey, Jarek Gryz	Fundamentals of Order Dependencies	Theoretical	-	-	-	-	data/vldb12new_SzlichtaGG12_data.txt	-
VLDB'12	Farhan Tauheed, Thomas Heinis, Felix Schurmann, Anastasia Ailamaki, Henry Markram	SCOUT: Prefetching for Latent Feature Following Queries	Practical	-	Not sent	-	-	data/vldb12new_TauheedHSMA12_data.txt	-
VLDB'12	Manolis Terrovitis, John Liagouris, Nikos Mamoulis, Spiros Skiadopoulos	Privacy Preservation by Disassociation	Practical	-	Email sent	Replied no	-	data/vldb12new_TerrovitisLMS12_data.txt	-
VLDB'12	Yongxin Tong, Lei Chen, Yurong Cheng, Philip S. Yu	Mining Frequent Itemsets over Uncertain Databases	Practical	Link from google	Not sent	-	Builds	data/vldb12new_TongCCY12_data.txt	data/vldb12new_TongCCY12_build.txt
VLDB'12	Prasang Upadhyaya, Magdalena Balazinska, Dan Suciu	How to Price Shared Optimizations in the Cloud	Practical	-	Email sent	Replied no	-	data/vldb12new_UpadhyayaBS12_data.txt	-
VLDB'12	Hoang Tam Vo, Sheng Wang, Divyakant Agrawal, Gang Chen, Beng Chin Ooi	LogBase: A Scalable Log-structured Database System in the Cloud	Practical	Link from google	Not sent	-	Builds	data/vldb12new_VoWACO12_data.txt	data/vldb12new_VoWACO12_build.txt
VLDB'12	Jia Wang, James Cheng	Truss Decomposition in Massive Networks	Practical	-	Email sent	Replied yes	Builds	data/vldb12new_WangC12_data.txt	data/vldb12new_WangC12_build.txt
VLDB'12	Kaibo Wang, Yin Huai, Rubao Lee, Fusheng Wang, Xiaodong Zhang, Joel H. Saltz	Accelerating Pathology Image Data Cross-Comparison on CPU-GPU Hybrid Systems	Practical	-	Email sent	Replied yes	Build fails	data/vldb12new_WangHLWZS12_data.txt	data/vldb12new_WangHLWZS12_build.txt
VLDB'12	Jiannan Wang, Tim Kraska, Michael J. Franklin, Jianhua Feng	CrowdER: Crowdsourcing Entity Resolution	Practical	-	Email sent	Replied no	-	data/vldb12new_WangKFF12_data.txt	-
VLDB'12	Xiaochun Yang, Honglei Liu, Bin Wang	ALAE: Accelerating Local Alignment with Affine Gap Exactly in Biosequence Databases	Practical	Link from google	Not sent	-	Builds	data/vldb12new_YangLW12_data.txt	data/vldb12new_YangLW12_build.txt
VLDB'12	Hongzhi Yin, Bin Cui, Jing Li, Junjie Yao, Chen Chen	Challenging the Long Tail Recommendation	Practical	-	Email sent	Replied yes	Build fails	data/vldb12new_YinCLYC12_data.txt	data/vldb12new_YinCLYC12_build.txt
VLDB'12	Ye Yuan, Guoren Wang, Lei Chen, Haixun Wang	Efficient Subgraph Similarity Search on Large Probabilistic Graph Databases	Practical	-	Not sent	-	-	data/vldb12new_YuanWCW12_data.txt	-
VLDB'12	Ganzhao Yuan, Zhenjie Zhang, Marianne Winslett, Xiaokui Xiao, Yin Yang, Zhifeng Hao	Low-Rank Mechanism: Optimizing Batch Queries under Differential Privacy	Practical	Link from paper	Not sent	-	Builds	data/vldb12new_YuanZWXYH12_data.txt	data/vldb12new_YuanZWXYH12_build.txt
VLDB'12	Qiang Zeng, Hai Zhuge	Comments on "Stack-based Algorithms for Pattern Matching on DAGs"	Practical	-	Not sent	-	-	data/vldb12new_ZengH12_data.txt	-
VLDB'12	Qiang Zeng, Xiaorui Jiang, Hai Zhuge	Adding Logical Operators to Tree Pattern Queries on Graph-Structured Data	Practical	-	Email sent	Replied no	-	data/vldb12new_ZengJZ12_data.txt	-
VLDB'12	Xiaofei Zhang, Lei Chen, Min Wang	Efficient Multi-way Theta-Join Processing Using MapReduce	Practical	-	Not sent	-	-	data/vldb12new_ZhangCW12_data.txt	-
VLDB'12	Yi Zhang, Jun Yang	Optimizing I/O for Big Array Analytics	Practical	Link from google	Not sent	-	Build fails	data/vldb12new_ZhangY12_data.txt	data/vldb12new_ZhangY12_build.txt
VLDB'12	Jun Zhang, Zhenjie Zhang, Xiaokui Xiao, Yin Yang, Marianne Winslett	Functional Mechanism: Regression Analysis under Differential Privacy	Practical	Link from google	Not sent	-	Builds	data/vldb12new_ZhangZXYW12_data.txt	data/vldb12new_ZhangZXYW12_build.txt
VLDB'12	Bo Zhao, Benjamin I P Rubinstein, Jim Gemmell, Jiawei Han	A Bayesian Approach to Discovering Truth from Conflicting Sources for Data Integration	Practical	-	Email sent	Replied yes	Builds	data/vldb12new_ZhaoRGH12_data.txt	data/vldb12new_ZhaoRGH12_build.txt
VLDB'12	Haohan Zhu, George Kollios, Vassilis Athitsos	A Generic Framework for Efficient and Effective Subsequence Retrieval	Practical	Link from paper	Not sent	-	Builds	data/vldb12new_ZhuKA12_data.txt	data/vldb12new_ZhuKA12_build.txt
TOCS'30	Edouard Bugnion, Mendel Rosenblum, Scott Devine, Jeremy Sugerman, Edward Y. Wang	Bringing Virtualization to the x86 Architecture with the Original VMware Workstation	Practical	-	Email sent	Replied no	-	data/tocs30_BugnionDRSW12_data.txt	-
TOCS'30	George Candea, Vitaly Chipounov, Volodymyr Kuznetsov	The S2E Platform: Design, Implementation, and Applications	Practical	Link from paper	Not sent	-	Build fails	data/tocs30_ChipounovKC12_data.txt	data/tocs30_ChipounovKC12_build.txt
TOCS'30	Christoffer Dall, Jeremy Andrus, Alexander Van't Hof, Oren Laadan, Jason Nieh	The Design, Implementation, and Evaluation of Cells: A Virtual Smartphone Architecture	Theoretical	-	-	-	-	data/tocs30_DallAHLN12_data.txt	-
TOCS'30	Eiman Ebrahimi, Chang Joo Lee, Onur Mutlu, Yale N. Patt	Fairness via Source Throttling: A Configurable and High-Performance Fairness Substrate for Multicore Memory Systems	Practical	-	Email sent	No response	-	data/tocs30_EbrahimiLMP12_data.txt	-
TOCS'30	Mihai Budiu, Ulfar Erlingsson, Marcus Peinado, Simon Peter, Gloria Mainar-Ruiz	Fay: Extensible Distributed Tracing from Kernels to Clusters	Practical	-	Email sent	Replied no	-	data/tocs30_ErlingssonPPBM12_data.txt	-
TOCS'30	Hadi Esmaeilzadeh, Emily R. Blem, Renee St. Amant, Karthikeyan Sankaralingam, Doug Burger	Power Limitations and Dark Silicon Challenge the Future of Multicore	Practical	Link from paper	Not sent	-	Build fails	data/tocs30_EsmaeilzadehBASB12_data.txt	data/tocs30_EsmaeilzadehBASB12_build.txt
TOCS'30	Michael Ferdman, Almutaz Adileh, Yusuf Onur Kocberber, Stavros Volos, Mohammad Alisafaee, Djordje Jevdjic, Cansu Kaynak, Adrian Daniel Popescu, Anastasia Ailamaki, Babak Falsafi	Quantifying the Mismatch between Emerging Scale-Out Applications and Modern Processors	Practical	Link from google	Not sent	-	Build fails	data/tocs30_FerdmanAKVAJKPAF12_data.txt	data/tocs30_FerdmanAKVAJKPAF12_build.txt
TOCS'30	Anshul Gandhi, Mor Harchol-Balter, Ram Raghunathan, Michael A. Kozuch	AutoScale: Dynamic, Robust Capacity Management for Multi-Tier Data Centers	Practical	-	Email sent	Replied no	-	data/tocs30_GandhiHRK12_data.txt	-
TOCS'30	Mark Gebhart, Daniel R. Johnson, David Tarjan, Stephen W. Keckler, William J. Dally, Erik Lindholm, Kevin Skadron	A Hierarchical Thread Scheduler and Register File for Energy-Efficient Throughput Processors	Practical	-	Email sent	Replied no	-	data/tocs30_GebhartJTKDLS12_data.txt	-
TOCS'30	Tyler Harter, Chris Dragga, Michael Vaughn, Andrea C. Arpaci-Dusseau, Remzi H. Arpaci-Dusseau	A File Is Not a File: Understanding the I/O Behavior of Apple Desktop Applications	Practical	Link from paper	Not sent	-	Builds	data/tocs30_HarterDVAA12_data.txt	data/tocs30_HarterDVAA12_build.txt
TOCS'30	Juan Carlos Saez, Alexandra Fedorova, David Koufaty, Manuel Prieto	Leveraging Core Specialization via OS Scheduling to Improve Performance on Asymmetric Multicore Systems	Practical	-	Email sent	Replied no	-	data/tocs30_SaezFKP12_data.txt	-
TOCS'30	Adrian Schupbach, Andrew Baumann, Timothy Roscoe, Simon Peter	A Declarative Language Approach to Device Configuration	Practical	Link from google	Not sent	-	Build fails	data/tocs30_SchupbachBRP12_data.txt	data/tocs30_SchupbachBRP12_build.txt
TOCS'30	Peter M. Chen, Kaushik Veeraraghavan, Dongyoon Lee, Benjamin Wester, Jessica Ouyang, Jason Flinn, Satish Narayanasamy	DoublePlay: Parallelizing Sequential Logging and Replay	Practical	-	Email sent	Replied no	-	data/tocs30_VeeraraghavanLWOCFN12_data.txt	-
TOCS'30	Ding Yuan, Jing Zheng, Soyeon Park, Yuanyuan Zhou, Stefan Savage	Improving Software Diagnosability via Log Enhancement	Practical	-	Email sent	No response	-	data/tocs30_YuanZPZS12_data.txt	-
CCS'12	Mihhail Aizatulin, Andrew D. Gordon, Jan Jurjens	Computational verification of C protocol implementations by symbolic execution	Practical	Link from google	Not sent	-	Build fails	data/ccs12_AizatulinGJ12_data.txt	data/ccs12_AizatulinGJ12_build.txt
CCS'12	Joseph A. Akinyele, Matthew Green, Susan Hohenberger, Matthew W. Pagano	Machine-generated algorithms, proofs and software for the batch verification of digital signature schemes	Practical	-	Email sent	Replied yes	Build fails	data/ccs12_Akinyele0HP12_data.txt	data/ccs12_Akinyele0HP12_build.txt
CCS'12	Istemi Ekin Akkus, Ruichuan Chen, Michaela Hardt, Paul Francis, Johannes Gehrke	Non-tracking web analytics	Practical	-	Not sent	-	-	data/ccs12_AkkusCHFG12_data.txt	-
CCS'12	Jose Bacelar Almeida, Manuel Barbosa, Endre Bangerter, Gilles Barthe, Stephan Krenn, Santiago Zanella Beguelin	Full proof cryptography: verifiable compilation of efficient zero-knowledge protocols	Practical	-	Email sent	Replied yes	Build fails	data/ccs12_AlmeidaBBBKB12_data.txt	data/ccs12_AlmeidaBBBKB12_build.txt
CCS'12	Mashael AlSabah, Kevin Bauer, Ian Goldberg	Enhancing Tor's performance using real-time traffic classification	Practical	-	Not sent	-	-	data/ccs12_AlSabahBG12_data.txt	-
CCS'12	Myrto Arapinis, Loretta Mancini, Eike Ritter, Mark Ryan, Nico Golde, Kevin Redon, Ravishankar Borgaonkar	New privacy issues in mobile telephony: fix and verification	Practical	-	Email sent	Replied yes	Builds	data/ccs12_ArapinisMRRGRB12_data.txt	data/ccs12_ArapinisMRRGRB12_build.txt
CCS'12	Man Ho Au, Apu Kapadia	PERM: practical reputation-based blacklisting without TTPS	Theoretical	-	-	-	-	data/ccs12_AuK12_data.txt	-
CCS'12	Kathy Wain Yee Au, Yi Fan Zhou, Zhen Huang, David Lie	PScout: analyzing the Android permission specification	Practical	Link from google	Not sent	-	Build fails	data/ccs12_AuZHL12_data.txt	data/ccs12_AuZHL12_build.txt
CCS'12	Michael Backes, Ankit Malik, Dominique Unruh	Computational soundness without protocol restrictions	Theoretical	-	-	-	-	data/ccs12_BackesMU12_data.txt	-
CCS'12	Gilles Barthe, David Pointcheval, Santiago Zanella Beguelin	Verified security of redundancy-free encryption from Rabin and RSA	Practical	Link from google	Not sent	-	Build fails	data/ccs12_BarthePB12_data.txt	data/ccs12_BarthePB12_build.txt
CCS'12	Mihir Bellare, Viet Tung Hoang, Phillip Rogaway	Foundations of garbled circuits	Theoretical	-	-	-	-	data/ccs12_BellareHR12_data.txt	-
CCS'12	David Bernhard, Veronique Cortier, Olivier Pereira, Bogdan Warinschi	Measuring vote privacy, revisited	Theoretical	-	-	-	-	data/ccs12_BernhardCPW12_data.txt	-
CCS'12	Antonio Bianchi, Yan Shoshitaishvili, Christopher Kruegel, Giovanni Vigna	Blacksheep: detecting compromised hosts in homogeneous crowds	Practical	-	Email sent	Replied yes	Builds	data/ccs12_BianchiSKV12_data.txt	data/ccs12_BianchiSKV12_build.txt
CCS'12	Alexandra Boldyreva, Robert Lychev	Provable security of S-BGP and other path vector protocols: model, analysis and extensions	Theoretical	-	-	-	-	data/ccs12_BoldyrevaL12_data.txt	-
CCS'12	Cristian Bravo-Lillo, Lorrie Cranor, Julie Downs, Saranga Komanduri, Stuart Schechter, Manya Sleeper	Operating system framed in case of mistaken identity: measuring the success of web-based spoofing attacks on OS password-entry dialogs	Theoretical	-	-	-	-	data/ccs12_Bravo-LilloCDKSS12_data.txt	-
CCS'12	Shakeel Butt, H Andres Lagar-Cavilla, Abhinav Srivastava, Vinod Ganapathy	Self-service cloud computing	Practical	-	Email sent	Replied no	-	data/ccs12_ButtLSG12_data.txt	-
CCS'12	Xiang Cai, Xin Cheng Zhang, Brijesh Joshi, Rob Johnson	Touching from a distance: website fingerprinting attacks and defenses	Practical	-	Not sent	-	-	data/ccs12_CaiZJJ12_data.txt	-
CCS'12	Joan Calvet, Jose M. Fernandez, Jean-Yves Marion	Aligot: cryptographic function identification in obfuscated binary programs	Practical	Link from paper	Not sent	-	Builds	data/ccs12_CalvetFM12_data.txt	data/ccs12_CalvetFM12_build.txt
CCS'12	Jan Camenisch, Anna Lysyanskaya, Gregory Neven	Practical yet universally composable two-server password-authenticated secret sharing	Practical	-	Email sent	Replied no	-	data/ccs12_CamenischLN12_data.txt	-
CCS'12	Rui Chen, Gergely Acs, Calude Castelluccia	Differentially private sequential data publication via variable-length n-grams	Practical	Link from google	Not sent	-	Build fails	data/ccs12_ChenAC12_data.txt	data/ccs12_ChenAC12_build.txt
CCS'12	Yu-Yuan Chen, Pramod A. Jamkhedkar, Ruby B. Lee	A software-hardware architecture for self-protecting data	Hardware	-	-	-	-	data/ccs12_ChenJL12_data.txt	-
CCS'12	Wei-Hong Chuang, Ravi Garg, Min Wu	How secure are power network signature based time stamps?	Practical	-	Email sent	No response	-	data/ccs12_ChuangGM12_data.txt	-
CCS'12	Jason Crampton, Gregory Gutin, Anders Yeo	On the parameterized complexity of the workflow satisfiability problem	Theoretical	-	-	-	-	data/ccs12_CramptonGY12_data.txt	-
CCS'12	Alexei Czeskis, Michael Dietz, Tadayoshi Kohno, Dan Wallach, Dirk Balfanz	Strengthening user authentication through opportunistic cryptographic identity assertions	Practical	-	Email sent	Replied no	-	data/ccs12_CzeskisDKWB12_data.txt	-
CCS'12	Mads Dam, Gurvan Le Guernic, Andreas Lundblad	TreeDroid: a tree automaton based approach to enforcing data processing policies	Practical	-	Email sent	Replied yes	Builds	data/ccs12_DamGL12_data.txt	data/ccs12_DamGL12_build.txt
CCS'12	Marten van Dijk, Ari Juels, Alina Oprea, Ronald L. Rivest, Emil Stefanov, Nikos Triandopoulos	Hourglass schemes: how to prove that cloud files are encrypted	Practical	-	Email sent	Replied yes	Build fails	data/ccs12_DijkJORST12_data.txt	data/ccs12_DijkJORST12_build.txt
CCS'12	Nigel Edwards, Liqun Chen	An historical examination of open source releases and their vulnerabilities	Theoretical	-	-	-	-	data/ccs12_EdwardsC12_data.txt	-
CCS'12	Kai Engelhardt, Ron van der Meyden, Chenyi Zhang	Intransitive noninterference in nondeterministic systems	Theoretical	-	-	-	-	data/ccs12_EngelhardtMZ12_data.txt	-
CCS'12	Sascha Fahl, Marian Harbach, Thomas Muders, Matthew Smith, Lars Baumgartner, Bernd Freisleben	Why eve and mallory love android: an analysis of android SSL (in)security	Practical	-	Email sent	Replied yes	Builds	data/ccs12_FahlHMSBF12_data.txt	data/ccs12_FahlHMSBF12_build.txt
CCS'12	Dimitris Geneiatakis, Georgios Portokalidis, Vasileios P. Kemerlis, Angelos D. Keromytis	Adaptive defenses for commodity software through virtual application partitioning	Practical	Link from paper	Not sent	-	Build fails	data/ccs12_GeneiatakisPKK12_data.txt	data/ccs12_GeneiatakisPKK12_build.txt
CCS'12	Martin Georgiev, Subodh Iyengar, Suman Jana, Rishita Anubhai, Dan Boneh, Vitaly Shmatikov	The most dangerous code in the world: validating SSL certificates in non-browser software	Practical	-	Not sent	-	-	data/ccs12_GeorgievIJABS12_data.txt	-
CCS'12	S Dov Gordon, Jonathan Katz, Vladimir Kolesnikov, Fernando Krell, Tal Malkin, Mariana Raykova, Yevgeniy Vahlis	Secure two-party computation in sublinear (amortized) time	Practical	-	Email sent	Replied no	-	data/ccs12_GordonKKKM0V12_data.txt	-
CCS'12	Chris Grier, Lucas Ballard, Juan Caballero, Neha Chachra, Christian J. Dietrich, Kirill Levchenko, Panayiotis Mavrommatis, Damon McCoy, Antonio Nappa, Andreas Pitsillidis, Niels Provos, M Zubair Rafique, Moheeb Abu Rajab, Christian Rossow, Kurt Thomas, Vern Paxson, Stefan Savage, Geoffrey M. Voelker	Manufacturing compromise: the emergence of exploit-as-a-service	Theoretical	-	-	-	-	data/ccs12_GrierBCCDLMMNPPRRRTPSV12_data.txt	-
CCS'12	Willem De Groef, Dominique Devriese, Nick Nikiforakis, Frank Piessens	FlowFox: a web browser with flexible and precise information flow control	Practical	Link from paper	Not sent	-	Build fails	data/ccs12_GroefDNP12_data.txt	data/ccs12_GroefDNP12_build.txt
CCS'12	Michaela Hardt, Suman Nath	Privacy-aware personalization for mobile advertising	Practical	-	Email sent	Replied no	-	data/ccs12_HardtN12_data.txt	-
CCS'12	Andreas Holzer, Martin Franz, Stefan Katzenbeisser, Helmut Veith	Secure two-party computations in ANSI C	Practical	Link from paper	Not sent	-	Build fails	data/ccs12_HolzerFKV12_data.txt	data/ccs12_HolzerFKV12_build.txt
CCS'12	Chi-Yao Hong, Fang Yu, Yinglian Xie	Populated IP addresses: classification and applications	Practical	-	Email sent	Replied no	-	data/ccs12_HongYX12_data.txt	-
CCS'12	Muhammad Jamshed, Jihyung Lee, Sangwoo Moon, Insu Yun, Deokjin Kim, Sungryoul Lee, Yung Yi, KyoungSoo Park	Kargus: a highly-scalable software-based intrusion detection system	Practical	Link from google	Not sent	-	Build fails	data/ccs12_JamshedLMYKLYP12_data.txt	data/ccs12_JamshedLMYKLYP12_build.txt
CCS'12	Seny Kamara, Payman Mohassel, Ben Riva	Salus: a system for server-aided secure function evaluation	Practical	-	Email sent	Replied no	-	data/ccs12_KamaraMR12_data.txt	-
CCS'12	Seny Kamara, Charalampos Papamanthou, Tom Roeder	Dynamic searchable symmetric encryption	Practical	-	Not sent	-	-	data/ccs12_KamaraPR12_data.txt	-
CCS'12	Markus Kammerstetter, Christian Platzer, Gilbert Wondracek	Vanity, cracks and malware: insights into the anti-copy protection ecosystem	Theoretical	-	-	-	-	data/ccs12_KammerstetterPW12_data.txt	-
CCS'12	Seny Kamara, Payman Mohassel, Ben Riva	Double-spending fast payments in bitcoin	Practical	-	Not sent	-	-	data/ccs12_KarameAC12_data.txt	-
CCS'12	Tiffany Hyun-Jin Kim, Payas Gupta, Jun Han, Emmanuel Owusu, Jason Hong, Adrian Perrig, Debin Gao	OTO: online trust oracle for user-centric trust establishment	Theoretical	-	-	-	-	data/ccs12_KimGHOHPG12_data.txt	-
CCS'12	Zhou Li, Kehuan Zhang, Yinglian Xie, Fang Yu, XiaoFeng Wang	Knowing your enemy: understanding and detecting malicious web advertising	Practical	-	Not sent	-	-	data/ccs12_LiZXYW12_data.txt	-
CCS'12	Long Lu, Zhichun Li, Zhenyu Wu, Wenke Lee, Guofei Jiang	CHEX: statically vetting Android apps for component hijacking vulnerabilities	Practical	-	Not sent	-	-	data/ccs12_LuLWLJ12_data.txt	-
CCS'12	Nikos Mavrogiannopoulos, Frederik Vercauteren, Vesselin Velichkov, Bart Preneel	A cross-protocol attack on the TLS protocol	Practical	-	Email sent	No response	-	data/ccs12_MavrogiannopoulosVVP12_data.txt	-
CCS'12	Damon McCoy, Hitesh Dharmdasani, Christian Kreibich, Geoffrey M. Voelker, Stefan Savage	Priceless: the role of payments in abuse-advertised goods	Theoretical	-	-	-	-	data/ccs12_McCoyDKVS12_data.txt	-
CCS'12	Stephen McLaughlin, Patrick McDaniel	SABOT: specification-based payload generation for programmable logic controllers	Practical	-	Not sent	-	-	data/ccs12_McLaughlinM12_data.txt	-
CCS'12	Ilya Mironov	On significance of the least significant bits for differential privacy	Theoretical	-	-	-	-	data/ccs12_Mironov12_data.txt	-
CCS'12	Hooman Mohajeri Moghaddam, Baiyu Li, Mohammad Derakhshani, Ian Goldberg	SkypeMorph: protocol obfuscation for Tor bridges	Practical	-	Email sent	Replied yes	Builds	data/ccs12_MoghaddamLDG12_data.txt	data/ccs12_MoghaddamLDG12_build.txt
CCS'12	Hyungon Moon, Hojoon Lee, Jihoon Lee, Kihwan Kim, Yunheung Paek, Brent Byunghoon Kang	Vigilare: toward snoop-based kernel integrity monitor	Hardware	-	-	-	-	data/ccs12_MoonLLKPK12_data.txt	-
CCS'12	Scott Moore, Aslan Askarov, Stephen Chong	Precise enforcement of progress-sensitive security	Practical	-	Not sent	-	-	data/ccs12_MooreAC12_data.txt	-
CCS'12	Divya Muthukumaran, Trent Jaeger, Vinod Ganapathy	Leveraging "choice" to automate authorization hook placement	Practical	-	Not sent	-	-	data/ccs12_MuthukumaranJG12_data.txt	-
CCS'12	Tyler Nighswander, Brent Ledvina, Jonathan Diamond, Robert Brumley, David Brumley	GPS software attacks	Hardware	-	-	-	-	data/ccs12_NighswanderLDBB12_data.txt	-
CCS'12	Nick Nikiforakis, Luca Invernizzi, Alexandros Kapravelos, Steven Van Acker, Wouter Joosen, Christopher Kruegel, Frank Piessens, Giovanni Vigna	You are what you include: large-scale evaluation of remote javascript inclusions	Practical	-	Not sent	-	-	data/ccs12_NikiforakisIKAJKPV12_data.txt	-
CCS'12	Hao Peng, Chris Gates, Bhaskar Sarma, Ninghui Li, Yuan Qi, Rahul Potharaju, Cristina Nita-Rotaru, Ian Molloy	Using probabilistic generative models for ranking risks of Android apps	Practical	-	Not sent	-	-	data/ccs12_PengGSLQPNM12_data.txt	-
CCS'12	Chunyi Peng, Chi-yu Li, Guan-hua Tu, Songwu Lu, Lixia Zhang	Mobile data charging: new attacks and countermeasures	Theoretical	-	-	-	-	data/ccs12_PengLTLZ12_data.txt	-
CCS'12	Zhiyun Qian, Z Morley Mao, Yinglian Xie	Collaborative TCP sequence number inference attack: how to crack sequence number under a second	Practical	-	Not sent	-	-	data/ccs12_QianMX12_data.txt	-
CCS'12	Ishtiaq Rouf, Hossen Mustafa, Miao Xu, Wenyuan Xu, Rob Miller, Marco Gruteser	Neighborhood watch: security and privacy analysis of automatic meter reading systems	Practical	-	Email sent	Replied no	-	data/ccs12_RoufMXXMG12_data.txt	-
CCS'12	Dominique Schroder, Heike Schroder	Verifiable data streaming	Practical	-	Email sent	Replied yes	Builds	data/ccs12_SchroederS12_data.txt	data/ccs12_SchroederS12_build.txt
CCS'12	Max Schuchard, John Geddes, Christopher Thompson, Nicholas Hopper	Routing around decoys	Practical	-	Email sent	Replied yes	Builds	data/ccs12_SchuchardGTH12_data.txt	data/ccs12_SchuchardGTH12_build.txt
CCS'12	Reza Shokri, George Theodorakopoulos, Carmela Troncoso, Jean-Pierre Hubaux, Jean-Yves Le Boudec	Protecting location privacy: optimal strategy against localization attacks	Practical	-	Email sent	Replied yes	Builds	data/ccs12_ShokriTTHB12_data.txt	data/ccs12_ShokriTTHB12_build.txt
CCS'12	Mudhakar Srivatsa, Mike Hicks	Deanonymizing mobility traces: using social network as a side-channel	Practical	-	Not sent	-	-	data/ccs12_SrivatsaH12_data.txt	-
CCS'12	Raoul Strackx, Frank Piessens	Fides: selectively hardening software application components against kernel-level or process-level malware	Practical	-	Email sent	Replied no	-	data/ccs12_StrackxP12_data.txt	-
CCS'12	San-Tsai Sun, Konstantin Beznosov	The devil is in the (implementation) details: an empirical analysis of OAuth SSO systems	Theoretical	-	-	-	-	data/ccs12_SunB12_data.txt	-
CCS'12	Venkatanathan Varadarajan, Thawan Kooburat, Benjamin Farley, Thomas Ristenpart, Michael M. Swift	Resource-freeing attacks: improve your cloud performance (at your neighbor's expense)	Practical	-	Email sent	Replied no	-	data/ccs12_VaradarajanKFRS12_data.txt	-
CCS'12	Qiyan Wang, Xun Gong, Giang T. K Nguyen, Amir Houmansadr, Nikita Borisov	CensorSpoofer: asymmetric communication using IP spoofing for censorship-resistant web browsing	Practical	-	Email sent	Replied yes	Builds	data/ccs12_WangGNHB12_data.txt	data/ccs12_WangGNHB12_build.txt
CCS'12	Richard Wartell, Vishwath Mohan, Kevin W. Hamlen, Zhiqiang Lin	Binary stirring: self-randomizing instruction addresses of legacy x86 binary code	Practical	-	Email sent	Replied yes	Build fails	data/ccs12_WartellMHL12_data.txt	data/ccs12_WartellMHL12_build.txt
CCS'12	Zachary Weinberg, Jeffrey Wang, Vinod Yegneswaran, Linda Briesemeister, Steven Cheung, Frank Wang, Dan Boneh	StegoTorus: a camouflage proxy for the Tor anonymity system	Practical	Link from google	Not sent	-	Builds	data/ccs12_WeinbergWYBCWB12_data.txt	data/ccs12_WeinbergWYBCWB12_build.txt
CCS'12	Peter Williams, Radu Sion	Single round access privacy on outsourced storage	Hardware	-	-	-	-	data/ccs12_WilliamsS12_data.txt	-
CCS'12	Peter Williams, Radu Sion, Alin Tomescu	PrivateFS: a parallel oblivious file system	Practical	-	Email sent	Replied yes	Builds	data/ccs12_WilliamsST12_data.txt	data/ccs12_WilliamsST12_build.txt
